id,genre,name,artist,valence,energy
7cuIQgdm380dPia0PyQAc8,alt-rock,The Last In Line,Various Artists,0.397,0.942
14j4diRlUSWvbq5t0rgR6b,alt-rock,Satellite,Guster,0.641,0.747
7gORDdqOfiM2kTIJN6v1gW,alt-rock,Bedbug Town,Quasi,0.466,0.688
5iZcoTR04zBUw9Bk8zKhtT,alt-rock,Higgs Boson Blues,Nick Cave & The Bad Seeds,0.28,0.42
6LxszpIXLH0spTVFZo1Fe5,alt-rock,Hunter Eats Hunter,Chevelle,0.138,0.852
466LASOuTbWDkrwZ3Ylxvv,alt-rock,Beat The Devil's Tattoo,Black Rebel Motorcycle Club,0.707,0.921
7c1Dar0pIAW7w5TzaGjt9t,alt-rock,Jane Says,Jane's Addiction,0.496,0.597
34KTEhpPjq6IAgQg2yzJAL,alt-rock,Californication,Red Hot Chili Peppers,0.328,0.767
72mrNRtJL3kwVJP2WIFbsd,alt-rock,I Don't Know You Anymore,Bob Mould,0.538,0.979
0gmmDw2VIZn8BsGq1mwYlK,alt-rock,Homage,Alien Ant Farm,0.53,0.936
68dF2fJhETbjO3BVr3WUHo,alt-rock,Song 2,Blur,0.855,0.709
1OFvNaRHw4QkUzWf1aZw1V,alt-rock,Scooby Snacks,Fun Lovin' Criminals,0.336,0.563
2JjbpuHG9MtaqyAXfZkLxG,alt-rock,Oh,Sleater-Kinney,0.548,0.947
4Tw53Ljw0JuQIGH0aJq9Zb,alt-rock,Ohm,Yo La Tengo,0.632,0.985
0EYOdF5FCkgOJJla8DI2Md,alt-rock,B.Y.O.B.,System Of A Down,0.711,0.981
70a1vsOPTDtGOnrmLIDWGr,alt-rock,Hate The Taste,Black Rebel Motorcycle Club,0.62,0.671
7cz70nyRXlCJOE85whEkgU,alt-rock,Flagpole Sitta,Harvey Danger,0.482,0.901
0lhoDBNX493zHPbqNraT7O,alt-rock,Long Nights,Various Artists,0.0893,0.312
6KtLECDztnah63TNmV4Plw,alt-rock,Wish You Were Here,Incubus,0.35,0.768
5EZGI150qdlQg99RUnkItZ,alt-rock,The Pit,Silversun Pickups,0.513,0.733
5Cr8DxrjyP2fS93XjGXlFl,alt-rock,Tones Of Home,Blind Melon,0.844,0.808
4KoNBTm9a55KgLMtEaf3n6,alt-rock,If You Could Only See,Tonic,0.578,0.946
6M14BiCN00nOsba4JaYsHW,alt-rock,Ocean Man,Ween,0.973,0.912
1ftipfHchfh3Ke8PnPCu0B,alt-rock,Undeniable,Better Than Ezra,0.966,0.787
7u3iTAPPMwSGI2Qba88Qfy,alt-rock,The Old And The Young,Midlake,0.276,0.783
1M4Y4G5ipfQDYe5gbob4nQ,alt-rock,You Know My Name,Courtney Love,0.0603,0.989
5FFowl1Ve4S5OehL6OywSg,alt-rock,Waiting Room,Fugazi,0.54,0.727
55MEbqyxZphjB0beZ7YT0f,alt-rock,Birthday,The Sugarcubes,0.221,0.657
4RRPkJgFcmB4AVyVxN2zrb,alt-rock,Amy aka Spent Gladiator 1,The Mountain Goats,0.832,0.834
07G160yYZD2W2gLcla1lmF,alt-rock,Skull - Remastered,Sebadoh,0.386,0.635
37EJtTS7jT5WUyXGZzrwnI,alt-rock,Santa Monica,Everclear,0.387,0.942
7oXRMDUzBPekkLRTJhSGvC,alt-rock,I Sat By The Ocean,Queens of the Stone Age,0.897,0.781
7FhBSLKkjTFTcqsnDFye9d,alt-rock,Change,Blind Melon,0.527,0.555
14lqSWHPau01MabFWu5R1i,alt-rock,Sway,Blue October,0.612,0.882
2mRlBUQVUgWFEN3HUN21tC,alt-rock,Something Beautiful,Oleander,0.465,0.958
57nNNkgk768QVXq3uHxu5e,alternative,Ways to Go,Grouplove,0.179,0.827
4W2KFrtcc1hUqoDzYCxSuG,alternative,It's About Time,Young the Giant,0.541,0.906
3Ib3SJV8ZXuLvDiDb2w1As,alternative,Runaway Train,Soul Asylum,0.53,0.714
3CeYdUfGPCjKMDYyI1PpCh,alternative,Otherside,Red Hot Chili Peppers,0.513,0.795
4E5PB55vLwQPIO1OvpU53S,alternative,Sleep Alone,Two Door Cinema Club,0.519,0.755
1BDYGH5smhQL3IKm7f1C90,alternative,All The Right Moves,OneRepublic,0.697,0.935
0ancVQ9wEcHVd0RrGICTE4,alternative,Take Me Out,Franz Ferdinand,0.49,0.664
0jBE7Fn78EAvmIs3dCd6GO,alternative,Is This It,The Strokes,0.846,0.692
0jjphpegPbJIk0C6BSvTE5,alternative,Underdog,Imagine Dragons,0.57,0.831
6wDKGtbPpF9xPMRv7bswQN,alternative,Dead Sea,The Lumineers,0.472,0.319
7ouMYWpwJ422jRcDASZB7P,alternative,Knights of Cydonia,Muse,0.211,0.963
6HFbq7cewJ7rPiffV0ciil,alternative,A Sky Full of Stars,Coldplay,0.162,0.675
6TBmUrZflEhWqkuEWxaoEU,alternative,Golden Skans,Various Artists,0.723,0.817
2xwedMsRwKEtLos3oN5pt9,alternative,Reunion,M83,0.315,0.82
1aB3C7GKpCFgsdhqzfZW0U,alternative,Bloodshake,Peace,0.247,0.841
2v8X6L6j0kbUPXDZwtXvXU,alternative,Why'd You Only Call Me When You're High?,Arctic Monkeys,0.8,0.631
3PbsDnKdrZY0ttX7VE9s5R,alternative,Underdog,Kasabian,0.655,0.895
4HnamV71xR8M0lcksoXAKq,alternative,Bloody Mary (Nerve Endings),Silversun Pickups,0.223,0.749
1WYEDcS7WGjv0rG7rmMX3o,alternative,Bitter Sweet Symphony,The Verve,0.537,0.913
5ubUprLRov5UPDCS2UP4cb,alternative,Spaceman,The Killers,0.83,0.918
3GvjSNnV16MKMR9cgibIwe,alternative,Another One,The Features,0.888,0.805
0R8P9KfGJCDULmlEoBagcO,alternative,Trouble,Coldplay,0.195,0.546
56dIfld2EW00CPbB3zA6GE,alternative,Kaputt,Destroyer,0.555,0.721
4wEycnASy9jEb7M0PlyzYn,alternative,Give Your Light Off,Woods,0.281,0.442
12qZHAeOyTf93YAWvGDTat,alternative,All The Small Things,blink-182,0.712,0.893
3YuaBvuZqcwN3CEAyyoaei,alternative,Like a Stone,Audioslave,0.516,0.568
202QyrB6Q3Kimsr7KqJut3,alternative,Yet Again,Grizzly Bear,0.461,0.875
6cC9RY7MoUx5z3aHjDTNI6,alternative,Never Let Me Go,Florence + The Machine,0.253,0.73
07q6QTQXyPRCf7GbLakRPr,alternative,Everlong,Foo Fighters,0.36,0.867
0ucps9UAU7I7MmTbnk2YaK,alternative,Ash Tree Lane,MS MR,0.392,0.896
4Wvr1YaxNsCujq77dKujys,alternative,Believe,The Bravery,0.517,0.949
0wqOReZDnrefefEsrIGeR4,alternative,Hanging By A Moment,Lifehouse,0.435,0.864
04xogwJOuihGJT6oUatJ1N,alternative,Flood's New Light,Thee Oh Sees,0.778,0.832
0UrWr7Jnu1heq1o99ZwUd0,alternative,Youth of the Nation,P.O.D.,0.517,0.86
23NPGXlSaIqWzvxIRhM2oG,alternative,Under the Bridge,Red Hot Chili Peppers,0.513,0.49
6MDTpYxPFL0wtFd0pjfKws,alternative,Rhythm Of Love,Plain White T's,0.726,0.542
4cKGldbhGJniI8BrB3K6tb,alternative,Everything You Want,Vertical Horizon,0.736,0.761
5X4b5yuoihfPbZMzSOhg8M,alternative,Giants,Bear Hands,0.425,0.855
2rPw8mIZPu987REVeDbrjt,alternative,Dangerous (feat. Joywave),Big Data,0.954,0.578
2dLLR6qlu5UJ5gk0dKz0h3,alternative,Royals,Lorde,0.337,0.428
1VQ6FXasIrdkshSHfX6sde,alternative,Entertainment,Phoenix,0.479,0.731
4T2SmVJPtDdugk5j5xV1d5,alternative,You And Me,Lifehouse,0.363,0.428
4HRa9ZWcmZ8JD7UySPu0wT,alternative,Don't Stop (Color on the Walls),Foster The People,0.79,0.948
4iHh9ftZKEtTmqnEYuWlm6,alternative,I: Ferocious Body,Born Gold,0.309,0.554
2UaJHs6wlASNl7q34j7hK1,alternative,The Zephyr Song,Red Hot Chili Peppers,0.4,0.782
2ZQyksYO4zzhyHNcueL0CP,alternative,Home,Phillip Phillips,0.293,0.792
5dhQCqONiQji7k4RkhIcjq,alternative,I Miss You,blink-182,0.611,0.774
5rHoZOh481VFV9kJovM9RI,alternative,Fader,The Temper Trap,0.164,0.75
7FEmuFlNSByGd9N2pUS2Yk,alternative,Cold,Blood Red Shoes,0.114,0.927
1kUmkp42FTNSl5bZmjj5Xq,alternative,I'm a Mess,Body Language,0.772,0.592
5Z7cI9glyUTDTRtWSs8K9I,alternative,So Many Details,Toro y Moi,0.196,0.623
0melIwOKh1JH4RjI1Is10w,alternative,No One Knows,Queens of the Stone Age,0.67,0.583
5pRvd7BtQZ42S9zegc0nOa,alternative,Atlas - From “The Hunger Games: Catching Fire”/Soundtrack,Coldplay,0.121,0.433
46bkeaB7DA45q7PdKWLFkR,alternative,Amsterdam,Imagine Dragons,0.204,0.768
0G5F2msfVO77xs7ql2RiTS,alternative,Beautiful Day,U2,0.449,0.914
3C1TyhKaxnkjQ9A4zswIpW,alternative,An Honest Mistake - CD Album Version,The Bravery,0.618,0.874
7K2vo9oSUzFgmtIXNYegzP,alternative,Fire,Kasabian,0.166,0.74
1Y13csEpu3TK5gQdzGLrd8,alternative,Pardon Me,Incubus,0.278,0.812
1hWrl3T1kIH5b9zRHLfCOn,alternative,What's My Age Again?,blink-182,0.433,0.954
4Hff1IjRbLGeLgFgxvHflk,alternative,DARE,Gorillaz,0.966,0.891
2MVwrvjmcdt4MsYYLCYMt8,alternative,Tighten Up,The Black Keys,0.567,0.705
1JdKrFyoU05abww0Zv0ayQ,alternative,That's What You Get,Paramore,0.632,0.831
3iN6UdRp0kJZlWRitU8zz9,alternative,3AM - 2007 Remaster,Matchbox Twenty,0.465,0.751
0Bw1mOzGbjgvn2Wgrd7EFE,alternative,Strangers,Lotus Plaza,0.359,0.868
0c4IEciLCDdXEhhKxj4ThA,alternative,Madness,Muse,0.218,0.417
6GWS0Nb3ybf3tQXZ0FlfZf,alternative,Aberdeen,Cage The Elephant,0.213,0.972
3VEFybccRTeWSZRkJxDuNR,alternative,Peaches,The Presidents Of The United States Of America,0.594,0.849
6SpLc7EXZIPpy0sVko0aoU,alternative,Misery Business,Paramore,0.731,0.906
2HHiH52OPxe8qyVO7N4uH7,alternative,Bad Blood,Bastille,0.94,0.777
0fPf9CDFzVnHpcfld5XVtO,alternative,You've Got The Love,Florence + The Machine,0.398,0.708
3G6hD9B2ZHOsgf4WfNu7X1,alternative,Team,Lorde,0.416,0.578
6EvgWSbWmQelxrQBmhEdXh,alternative,Heart-Shaped Box,Nirvana,0.278,0.778
437h9GRi70A1BzMzh4cyra,alternative,From Finner,Of Monsters and Men,0.182,0.657
5IWmU2PNimgYuTLddU2DRo,alternative,Payphone,Maroon 5,0.556,0.744
6nek1Nin9q48AVZcWs9e9D,alternative,Paradise,Coldplay,0.212,0.585
6FxbwB6o1MKOy0dHvxNr2W,alternative,Undone - The Sweater Song,Weezer,0.514,0.652
5wvYib82q05wiNjLElD8GJ,alternative,Dig,Incubus,0.463,0.895
4WMuY659P2MKnoW40oGXe8,alternative,Purple Yellow Red and Blue,Portugal. The Man,0.431,0.859
5SqpVvqft9YW2Igg1nZJwz,alternative,Always,blink-182,0.555,0.951
57BrRMwf9LrcmuOsyGilwr,alternative,Crawling,Linkin Park,0.299,0.702
5P7nngjxxD0XID13bVGc7b,alternative,Secret Weapon - Alex Metric Remix,The Whip,0.806,0.941
33e9HtOfO1ye1h8xQ7Foc9,alternative,The Cave,Mumford & Sons,0.345,0.499
5fVZC9GiM4e8vu99W0Xf6J,alternative,How to Save a Life,The Fray,0.361,0.743
77eRSoQbDt4qHlAhUqovmy,alternative,Nice to Know You,Incubus,0.232,0.864
0gEyKnHvgkrkBM6fbeHdwK,alternative,Linger,The Cranberries,0.204,0.434
3HfB5hBU0dmBt8T0iCmH42,alternative,Creep,Radiohead,0.126,0.344
0qksx8mV28lztYIZ1om8ml,alternative,Shiver,Coldplay,0.286,0.803
0BYCOq2qBMT5OlNg4X2p3O,alternative,I Owe You This (feat. Twin Shadow),Chad Valley,0.51,0.794
1RwwmiVtLAtPmxAqKVfwgG,alternative,I Wanna Get Better,Bleachers,0.385,0.891
2YhapA5E1qTZ1Ykw9Y86ql,alternative,Run Boy Run,Woodkid,0.34,0.959
2aV16YTWlzIc9lXlCsD07S,alternative,Dumb,Nirvana,0.863,0.507
00RvFEMfDxWp3izSamnI5P,alternative,Yoro Diallo,Egyptian Hip Hop,0.786,0.787
1VSYFVO0mI1XziboMAJBaO,alternative,Trying to Be Cool,Phoenix,0.491,0.758
4BcS4LomxUnQpzx4hCaJTs,alternative,Can't Stop,Red Hot Chili Peppers,0.887,0.934
7brQHA2CgQpcMBiOlfiXYb,alternative,Afraid,The Neighbourhood,0.356,0.701
5NA2QSURjoA6oFJsMnWZU7,alternative,Pork And Beans,Weezer,0.709,0.628
0KpfYajJVVGgQ32Dby7e9i,alternative,"Hey, Soul Sister",Train,0.768,0.885
44psOy0D0SP8rcIiUgKgBs,alternative,Tightrope,WALK THE MOON,0.589,0.794
58J1l73w3TcdpGqN0n1TiZ,alternative,Prayer Of The Refugee,Rise Against,0.456,0.971
34cniwFjkU4O7SZKUxW56h,ambient,Time,The American Dollar,0.0762,0.382
1bq6dvKwiL9Bn8j5tAW3Oi,ambient,Do Androids Dream?,Cleveland Wehle,0.0383,0.119
6a4aOhIYhn4CRrPTOu2ZG8,ambient,Sigur 2 (Untitled),Sigur Rós,0.0382,0.266
1mYSMAwkWR1uB6OXAQQTNM,ambient,Roman Twilight,Brian Eno,0.0359,0.0422
4PIvOADZcbVODWRYlCxYdS,ambient,Dark Beyond the Blue,Hammock,0.0374,0.219
1OrIF9k3A1wMADZnr4URUB,ambient,Boa Sorte,Hôtel Costes,0.327,0.563
2Uy2p6tkVLj6vaVznKpNCs,ambient,"Articulate Silences, Pt. 1",Stars Of The Lid,0.032,0.0865
4owSUnc0zWYZQ6VWcjYd31,ambient,Blue Embers,Various Artists,0.15,0.412
4kO7mrAPfqIrsKwUOK5BFx,ambient,Midnight City,M83,0.272,0.729
41RiTUEXw8uoCtLd8pcHVy,ambient,In Dark Trees - 2004 Digital Remaster,Brian Eno,0.373,0.379
3RAkRmc5LdRkUlKfDhkR7X,ambient,Bob In Your Gait,Julianna Barwick,0.0399,0.211
7uddScu85rQJVoyZlg0ahV,ambient,The Lonely People (Are Getting Lonelier),Stars Of The Lid,0.0393,0.00166
4n2VYfRqGksjp2rfsC5xW5,ambient,Mysterious Semblance At The Strand Of Nightmares - 1995 Remaster,Tangerine Dream,0.0555,0.459
3NtRkMoGXC8uEROxrwqPfa,ambient,Unite (Origin 2007),Solar Fields,0.0362,0.295
482t4okqDZMDjKr900Mdfq,ambient,Molfsee,Ulrich Schnauss,0.0371,0.441
7GTzB4QUfO0oXfvzwtKBom,ambient,Small Craft on a Milk Sea,Brian Eno,0.0389,0.234
5XskKD00gs4XvV0J2PY3Wf,ambient,The Dead Sea Scrolls,Fort Fairfield,0.332,0.494
1beB8x5zGWu7rQS7Y6jOLQ,ambient,Elegiac,Jon Hopkins,0.331,0.279
1LDQpmzXg5ZFfdqdBQFw03,ambient,First Narrows,Loscil,0.197,0.385
7DggAuNltLAhPaineGWUpD,ambient,"Austin Texas Mental Hospital, Pt. 3",Stars Of The Lid,0.0868,0.00768
4JCQ2ZHe3vACPQo0ABVfEH,ambient,At the Mercy of the Waves,Clem Leek,0.0542,0.387
4cVJtvAHj6wSpWUYsEa8el,ambient,Fok,Ólafur Arnalds,0.0635,0.307
1SCHyoGvd11GpbPw6z01Gt,ambient,Photosynthesis,Carbon Based Lifeforms,0.0347,0.626
0MSEhfQE0256xTKHtaNkXB,ambient,Startoucher,Biosphere,0.108,0.136
2dQLlee3j9j90ZXo9sleyD,ambient,Hiberner Toujours,Stars Of The Lid,0.035,0.125
3MH3oRNyFb5mNm663xcK7T,ambient,Smother,Daughter,0.109,0.139
6uW8KTrcoTXRcU4xYP8TqQ,ambient,Mono No Aware,Hammock,0.0455,0.216
3EYY3nTXuPK2ALAaZoc8u3,ambient,Dark Eyed Sister - 2005 Digital Remaster,Harold Budd,0.084,0.00746
3lUZ5NtgheTRBhIAAEoVKu,ambient,Sleepless,Marconi Union,0.0313,0.209
4GFkGQxGMrfJMDxPGX6qJ3,ambient,Business Car Park 9,The Black Dog,0.0583,0.274
534vXvLFx826byt1NdkMar,ambient,One Another,Hammock,0.0393,0.372
7AFWR8Ekh1QMqoLPPFMahO,ambient,A Circular Reeduction,Tycho,0.336,0.48
6DsGpDGIDRv8EFGgW10T1p,ambient,Nevergreen,Emancipator,0.236,0.411
6QfL8UYTuaWo5LEYx5PpPX,ambient,Somnium,Various Artists,0.032,0.131
26txolfsixS8C767jpTREx,ambient,Back Side Of The Moon,The Orb,0.22,0.569
6CFNc0E6BDcB8YxeDoeRsc,ambient,L'ivresse des Profondeurs,Various Artists,0.134,0.444
5ybJzE6ZVCoNDZgvsP5uyF,ambient,Balearic Reincarnation - Café Del Mar Dub,Various Artists,0.156,0.546
1v57TDc8H5TKZBXykKHzwG,ambient,Forest,Konami Kukeiha Club,0.131,0.5
2pr6us08iPNzIex5q6fMvI,ambient,Together We Will Live Forever,Clint Mansell,0.2,0.0176
4tTOURXjNlKeRbbTb7PfgM,ambient,Speak Softly in My Dreams,Ex Confusion,0.0406,0.0552
0GU7HXMGewpD83cGv6a5YH,ambient,14:31,Global Communication,0.156,0.392
4d7ykbG4a7mOxKr9garuo4,ambient,Kobresia,Various Artists,0.0953,0.227
542waU3uXCF7ZVyNDvePHk,ambient,Girl Nap,Brian McBride,0.0328,0.181
2fNJyKMTqayJ4KIb9JT3AJ,ambient,Abandoned Ship Bells,múm,0.0383,0.184
0dh2F3Mi1b1EGafGmvUC9M,ambient,Space Walk,Lemon Jelly,0.592,0.89
70uYf6bpZDflxzcZeslJxA,ambient,We Travel,Marconi Union,0.149,0.182
7swx5xLemJWVosynhueQ4Z,ambient,Anthrazit,AES DANA,0.149,0.613
57kozn0j4DL3toKrqKQY0U,ambient,In The Waiting Line,Zero 7,0.378,0.33
7aD3SBHCmZRnXxU2vYaEEQ,ambient,-Out,Laurel Halo,0.0619,0.186
2XvScbb7Qt8IWBrPP7tx0W,ambient,Terpene,Carbon Based Lifeforms,0.106,0.359
5hfG9ztj7AMC4hv1z2CYXK,ambient,Warmed By the Drift,Biosphere,0.115,0.197
123W7snVRuONLwn2uMdJB3,ambient,Berlin,RY X,0.0385,0.106
4iCjh6ybA5uiLSIAlcrFuV,ambient,"Requiem for Dying Mothers, Pt. 1",Stars Of The Lid,0.0377,0.225
4x79cjezqX3yd15rSrAVFF,ambient,Living Mice,C418,0.0395,0.0573
1zuKjpp4t7BS8JPKi6mkQr,ambient,Angels,The xx,0.342,0.157
0GgT9lSa3nOgHTCmjuxFPd,ambient,Nine Black Alps,Helios,0.244,0.401
3md3vi2KPEjP6hk4Rs21oV,ambient,Rain Geometrics,H.U.V.A. Network,0.287,0.38
0PD70LezIRS4kAGQHnZ8SG,ambient,Bon,Adam & Alma,0.0326,0.0895
3qq8XPwF2DoBhENRgLQ7ET,ambient,Becalmed - 2004 Digital Remaster,Brian Eno,0.0473,0.0444
7aGSZ7otMHlEtdO4T89TAa,ambient,Dis,Hecq,0.044,0.192
7zjWtWDCNgeXSY78nLzBQJ,ambient,Digging Shelters,Neil Halstead,0.279,0.274
1zMIe9dDMpCuX60A61JSEk,ambient,Fordlândia,Jóhann Jóhannsson,0.0364,0.202
4ndxvwmOqdQKG1ze16vn9j,ambient,The Day I Would Never Have,Deaf Center,0.0392,0.154
45p0MAVey0dnjZXo8kMUzh,ambient,Featherstone,The Paper Kites,0.636,0.373
4MmCcWK23yzJMABFMpESq2,ambient,Something Heavens,H.U.V.A. Network,0.0454,0.161
7dU4TLTzGZk9FroEGlMbFi,ambient,Stay with Me (feat. Kronos Quartet),Clint Mansell,0.113,0.148
0Vl8bCecLR1t49sQmCubbH,ambient,"Hægt, kemur ljósið",Ólafur Arnalds,0.0624,0.257
0gch6AYwzLRfoJWci08vsp,ambient,An Ocean and Peril,The Black Atlantic,0.0839,0.127
4sEG0E3IBQHp6V2DGTnXNX,ambient,Held together by gravity,Carbon Based Lifeforms,0.0527,0.374
4hx8EYJ54QzRf7KrVrNn1H,ambient,Even If You're Never Awake,Stars Of The Lid,0.0277,0.0617
1YN0mPPnVPtLc5PCSjwAqA,ambient,Estuarine,Loscil,0.0373,0.193
0DFkHoN7FKjLPRQ1RIOhDR,ambient,Sketch 7,Tim Hecker,0.0765,0.0188
61YpWDuUocao6fUvMjyCDk,ambient,Melanine,Tycho,0.086,0.47
4z7rTkV7hxLkBntVJ9Cnqx,ambient,Sleep Deprivation 1,The Black Dog,0.337,0.0703
7JowmOAYpKBfu1L8FZqYxw,ambient,Currents,AES DANA,0.0439,0.0359
1xPec5BN0Zxv77zrWKq43S,ambient,"The Son of Flynn - From ""TRON: Legacy""/Score",Daft Punk,0.0222,0.775
25N6tLYS1uFJ3c5lsXV3y1,ambient,In the Fog II,Tim Hecker,0.034,0.477
06rQSwMXFGuJbBPjc9ogR8,ambient,Cross the Ocean,Helios,0.0354,0.222
0vUKSQvNb3ntbuFy1h2r2O,ambient,Human Qualities,Explosions In The Sky,0.0437,0.27
3YkdldE88gRddX2Pe7j4Q5,ambient,There Is Nobody - 2005 Digital Remaster,Brian Eno,0.486,0.138
5loRrMg0iqxgIhDdmMqJyv,ambient,Facing East,Thievery Corporation,0.549,0.954
4O0Yww5OIWyfBvWn6xN3CM,ambient,Divenire,Ludovico Einaudi,0.084,0.21
75mKWiiRgJ3HDyClWZ3mOh,ambient,See,Tycho,0.572,0.816
6Zt2prtf9IhxEUOto4jXH9,ambient,Last Ships,Firekites,0.121,0.45
2Piq9BsX9ooaJpAUGYt5aF,ambient,Calling,Cell,0.0393,0.227
0nNiyH4NViNdsL0JJz5yce,ambient,Small Memory,Jon Hopkins,0.461,0.00779
2Gx9hoFSvLApiHdZcR9yuB,ambient,From Trunch to Stromness,Ott,0.187,0.658
0XiHcuUEf1wmvmX1cOaVR9,ambient,Eyesdown,Bonobo,0.183,0.455
6T10XPeC9X5xEaD6tMcK6M,ambient,All I Need (feat. Beth Hirsch),Air,0.165,0.425
6OVGIvAMeq5LCl2ye1Zqbo,ambient,Gravity Jump,Martin Stig Andersen,0.0818,0.097
3FbrNWkqsvfNcpOzA5INly,ambient,Paleosonic,Brian Eno,0.513,0.636
6iY6xcbVExYhCU0FkEjiaJ,ambient,West,Hammock,0.0337,0.301
5EQJwmqtxNMTYN3Spr8NU3,ambient,Lay In A Shimmer,Pantha Du Prince,0.067,0.639
3uS2P07FDjhm1GlXKWKilM,ambient,Roygbiv [Chosen by fans on Warp20.net],Various Artists,0.171,0.617
3ewJeyaGOVdzb9xikqyJa9,ambient,Looking Upwards,Benn Jordan,0.117,0.254
6wRkAT1GTs33vg3dIChpUX,ambient,The Silent Orchestra,Biosphere,0.0464,0.264
02Xgw6IdNV1fxbhFFxfnCC,ambient,Corvus Mysterium,Lustmord,0.0392,0.338
4sDBBc26qdHckqRpMM6F13,ambient,Lamp Mien,Deaf Center,0.0789,0.129
7yeYlzrGTzmRudvoeqa9qK,ambient,First Dream Called Ocean,Helios,0.0557,0.0933
7umZyNubk0B6hCjNiOYG37,anime,reunion,ClariS,0.852,0.963
0cgIWUA68gHi59bKu0mAoN,anime,Departures ~あなたにおくるアイの歌~(TV Edit),EGOIST,0.27,0.201
1wTBMBCus3BFB84sGY9mzx,anime,consolation,Kalafina,0.265,0.966
15t5ZTMmC0WpmJIsz34rIq,anime,ずっとそばで,Eir Aoi,0.533,0.884
2BfxDQgxWAH2I0xGMFzmnr,anime,生者ノ行進 (アニメver.),CIVILIAN,0.817,0.941
5P8J8XL4rYLCIpuNP5WCRf,anime,禁神超妹マドカイザー!,Various Artists,0.476,0.914
0qgQX6ItodvWHn98hcsPs6,anime,e of s,SawanoHiroyuki[nZk],0.703,0.787
1oN1n0rLaYF5klymMRqZGu,anime,ピンポンパンポンレスポンス,こより(CV.花守ゆみり),0.782,0.968
2bOX2QQt2D9iHRcqa8Qwpx,anime,Knock Knock Map Map,ヒビキ&レン,0.549,0.936
5DcBzVpIsXcHPtBUwOSni3,anime,Bright Future,Eir Aoi,0.613,0.967
1LYiZlEp3Jm1qCOxln2Kwr,anime,胸の行方,Kalafina,0.239,0.625
15Q7hyiFkrM2tKb4g4kfk9,anime,僕クエスト,GOLDEN BOMBER,0.519,0.968
3XrXJYQ7PmunKYET01u0v2,anime,Beautiful World,Luna Haruna,0.476,0.791
6i4wiiepjPBWbJ5mpbXIEN,anime,ハルカカナタ,UNLIMITS,0.267,0.89
4BPpjDhI1cRqu6nROATnGG,anime,コバルト・スカイ,Eir Aoi,0.636,0.916
15xAhGHkFLlRxLF3DTSF4n,anime,Advance Angelic Doll,ハッカドール4号(上田麗奈),0.727,0.994
3DjucT37NKwkV967SZwHi3,anime,TRUE LOVE (アニメver.),Ai Shinozaki,0.933,0.903
6hLhIvmUraxcnNuyeJ2DVu,anime,Tear smile,Prizmmy☆,0.331,0.814
5avgWQxQ3ia5zuquF7kNx8,anime,スイート・シュガー・タイミング,smileY inc.,0.688,0.762
2dfcq93i8gRSNryrk6UFAY,anime,アルシラの星 - カラオケ,Shinji Tanimura,0.547,0.835
1970Ccs3vd4EprovwcnXs3,anime,STEP,ClariS,0.691,0.792
4IW4dVUhqPkoKhCYO2ZJsM,anime,憧憬,Mashiro Ayano,0.609,0.976
2RPa74cSuxIqJJGN4uNOEf,anime,my Transform,Prizmmy☆,0.624,0.949
3QGFCd9WImPKnvlnOoRErT,anime,ignited -イグナイテッド-,T.M.Revolution,0.573,0.952
5TauZYNygOf7NIU0m6lo03,anime,Boyfriend,Prism☆Box,0.778,0.884
09Hcpn567BMKWfDx4mzQWQ,anime,春夏秋冬ハッピーデイズ♪ - はなこヒバリぼたんver.,はなこ(CV.花守ゆみり),0.897,0.932
2uvYYxPoqOTvuMRN8s2gFW,anime,さよならのゆくえ,Alisa Takigawa,0.622,0.875
0Bdlvbsg6hsOE0hrdVhsgd,anime,"Brave Love, TIGA",後ろから這いより隊,0.662,0.852
3KHUd1d3oiMdyJTIW4zAtO,anime,騙された羊,Eir Aoi,0.525,0.716
5z81ipFdVL3a3nv3P2nh1M,anime,It's all about you,EGOIST,0.38,0.938
7tKiknZ0bQs7Iqd5snR33n,anime,Prologue ~Candy Lips~,Luna Haruna,0.263,0.6
3Y3bd2zS08CId3s9g2jmLC,anime,君だけの守護騎士(エクソシスト),Lindo Tachibana,0.768,0.942
1qq0dJG14GVYOWPL30U5b4,anime,徒然モノクローム,Fujifabric,0.599,0.901
7FhSVuuprHSfcDxyO8W8In,anime,さよならメモリーズ,ClariS,0.492,0.864
2UNj4Fom8SYRZwJMuEuUq6,anime,SIX SAME FACES 〜今夜は最高!!!!!!〜 - おそ松 ver.,VOICE by イヤミ(cv.鈴村健一),0.515,0.982
5qJGYNfb91Wml51v5vnj4K,anime,ひかりふる,Kalafina,0.083,0.38
1F59vOOx8PLk4QktZPgYM1,anime,Windia,Luna Haruna,0.375,0.737
6ugtUW5ATAKM3FtM9qdh7F,anime,i☆Doloid,i☆Ris,0.691,0.975
0o9MbjUoKvKmzbDK34MVLM,anime,reunion,ClariS,0.843,0.963
27Ad12p57Wu9nTaQMRD4aR,anime,ZERO,Tatsuyuki Kobayashi,0.193,0.994
1O970SfwmzI5VIFX14Nc8t,anime,シンシアの光,Eir Aoi,0.433,0.964
4ekAVxexA7PqZcejSE4tpY,anime,The Everlasting Guilty Crown -TV Edit-,EGOIST,0.463,0.857
2SOIqgkVAG1VEMVSlvC9c0,anime,泪のムコウ,Various Artists,0.82,0.95
